constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate,auto_return_candidate,auto_return_party,auto_return_reason
Cavan-Monaghan,2,sean conlan,Seán Conlan,TRUE,IND,"1,686",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,2,micheal callaghan,Mícheál Callaghan,FALSE,GP,"1,262",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,2,john wilson,John Wilson,FALSE,IND,"1,029",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,2,mick mcdermott,Mick McDermott,FALSE,IND,476,running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,2,aoife oconnell,Aoife O'Connell,FALSE,IND,282,running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,2,emmett smith,Emmett Smith,FALSE,IND,246,running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,2,jimmy mee,Jimmy Mee,FALSE,IND,90,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"10,119",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,brendan smith,Brendan Smith,TRUE,FF,"8,807",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,joe oreilly,Joe O'Reilly,TRUE,FG,"6,848",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,niamh smyth,Niamh Smyth,FALSE,FF,"6,297",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,kathryn reilly,Kathryn Reilly,FALSE,SF,"6,078",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,mike durkan,Mike Durkan,FALSE,FF,"2,931",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,mary smyth,Mary Smyth,FALSE,IND,"1,609",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,sean conlan,Seán Conlan,TRUE,IND,"1,688",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,micheal callaghan,Mícheál Callaghan,FALSE,GP,"1,269",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,john wilson,John Wilson,FALSE,IND,"1,036",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,mick mcdermott,Mick McDermott,FALSE,IND,479,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,aoife oconnell,Aoife O'Connell,FALSE,IND,292,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,emmett smith,Emmett Smith,FALSE,IND,258,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,3,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"10,265",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,brendan smith,Brendan Smith,TRUE,FF,"8,850",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,joe oreilly,Joe O'Reilly,TRUE,FG,"6,887",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,niamh smyth,Niamh Smyth,FALSE,FF,"6,342",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,kathryn reilly,Kathryn Reilly,FALSE,SF,"6,268",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,mike durkan,Mike Durkan,FALSE,FF,"2,941",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,mary smyth,Mary Smyth,FALSE,IND,"1,709",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,sean conlan,Seán Conlan,TRUE,IND,"1,754",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,micheal callaghan,Mícheál Callaghan,FALSE,GP,"1,410",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,john wilson,John Wilson,FALSE,IND,"1,171",eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,4,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"10,415",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,brendan smith,Brendan Smith,TRUE,FF,"8,952",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,joe oreilly,Joe O'Reilly,TRUE,FG,"6,977",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,niamh smyth,Niamh Smyth,FALSE,FF,"6,455",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,kathryn reilly,Kathryn Reilly,FALSE,SF,"6,419",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,mike durkan,Mike Durkan,FALSE,FF,"2,977",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,mary smyth,Mary Smyth,FALSE,IND,"1,911",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,sean conlan,Seán Conlan,TRUE,IND,"1,853",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,micheal callaghan,Mícheál Callaghan,FALSE,GP,"1,523",eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,john wilson,John Wilson,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,5,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"10,651",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,brendan smith,Brendan Smith,TRUE,FF,"9,046",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,joe oreilly,Joe O'Reilly,TRUE,FG,"7,255",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,niamh smyth,Niamh Smyth,FALSE,FF,"6,584",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,kathryn reilly,Kathryn Reilly,FALSE,SF,"6,599",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,mike durkan,Mike Durkan,FALSE,FF,"3,062",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,mary smyth,Mary Smyth,FALSE,IND,"2,062",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,sean conlan,Seán Conlan,TRUE,IND,"1,980",eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,micheal callaghan,Mícheál Callaghan,FALSE,GP,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,john wilson,John Wilson,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,6,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"11,047",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,brendan smith,Brendan Smith,TRUE,FF,"9,142",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,joe oreilly,Joe O'Reilly,TRUE,FG,"7,715",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,niamh smyth,Niamh Smyth,FALSE,FF,"6,742",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,kathryn reilly,Kathryn Reilly,FALSE,SF,"6,737",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,mike durkan,Mike Durkan,FALSE,FF,"3,246",eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,mary smyth,Mary Smyth,FALSE,IND,"2,340",eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,sean conlan,Seán Conlan,TRUE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,micheal callaghan,Mícheál Callaghan,FALSE,GP,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,john wilson,John Wilson,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,7,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"11,867",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,brendan smith,Brendan Smith,TRUE,FF,"10,926",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,joe oreilly,Joe O'Reilly,TRUE,FG,"8,063",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,niamh smyth,Niamh Smyth,FALSE,FF,"8,216",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,kathryn reilly,Kathryn Reilly,FALSE,SF,"6,993",eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,mike durkan,Mike Durkan,FALSE,FF,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,mary smyth,Mary Smyth,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,sean conlan,Seán Conlan,TRUE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,micheal callaghan,Mícheál Callaghan,FALSE,GP,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,john wilson,John Wilson,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,8,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,"17,182",elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,brendan smith,Brendan Smith,TRUE,FF,"11,357",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,joe oreilly,Joe O'Reilly,TRUE,FG,"8,321",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,niamh smyth,Niamh Smyth,FALSE,FF,"8,762",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,kathryn reilly,Kathryn Reilly,FALSE,SF,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,mike durkan,Mike Durkan,FALSE,FF,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,mary smyth,Mary Smyth,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,sean conlan,Seán Conlan,TRUE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,micheal callaghan,Mícheál Callaghan,FALSE,GP,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,john wilson,John Wilson,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,9,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,heather humphreys,Heather Humphreys,TRUE,FG,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,caoimhghin ocaolain,Caoimhghín Ó Caoláin,TRUE,SF,,elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,brendan smith,Brendan Smith,TRUE,FF,"12,120",elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,joe oreilly,Joe O'Reilly,TRUE,FG,"8,790",running,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,niamh smyth,Niamh Smyth,FALSE,FF,"9,644",elected,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,kathryn reilly,Kathryn Reilly,FALSE,SF,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,mike durkan,Mike Durkan,FALSE,FF,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,mary smyth,Mary Smyth,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,sean conlan,Seán Conlan,TRUE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,micheal callaghan,Mícheál Callaghan,FALSE,GP,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,john wilson,John Wilson,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,mick mcdermott,Mick McDermott,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,aoife oconnell,Aoife O'Connell,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,emmett smith,Emmett Smith,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Cavan-Monaghan,10,jimmy mee,Jimmy Mee,FALSE,IND,,eliminated,4,11931,60248,59650,598,90618,NONE,NONE,NONE
Clare,1,timmy dooley,Timmy Dooley,TRUE,FF,"10,215",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,michael harty,Michael Harty,FALSE,IND,"8,629",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,pat breen,Pat Breen,TRUE,FG,"6,583",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,joe carey,Joe Carey,TRUE,FG,"6,071",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,michael mcdonagh,Michael McDonagh,FALSE,FF,"4,726",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,michael mcnamara,Michael McNamara,TRUE,LAB,"4,472",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,noeleen moran,Noeleen Moran,FALSE,SF,"4,216",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,clare colleranmolloy,Clare Colleran Molloy,FALSE,FF,"2,639",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,anne norton,Anne Norton,FALSE,IND,"2,240",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,mary howard,Mary Howard,FALSE,FG,"2,053",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,fergal smith,Fergal Smith,FALSE,GP,"1,700",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,ian lynch,Ian Lynch,FALSE,IND,"1,494",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,niamh obrien,Niamh O'Brien,FALSE,FN,"1,154",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,richard cahill,Richard Cahill,FALSE,IND,699,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,andre sibohakizimana,André Sibo Hakizimana,FALSE,IND,70,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,1,dermot mulqueen,Dermot Mulqueen,FALSE,IND,39,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,timmy dooley,Timmy Dooley,TRUE,FF,"10,292",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,michael harty,Michael Harty,FALSE,IND,"8,812",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,pat breen,Pat Breen,TRUE,FG,"6,621",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,joe carey,Joe Carey,TRUE,FG,"6,115",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,michael mcdonagh,Michael McDonagh,FALSE,FF,"4,749",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,michael mcnamara,Michael McNamara,TRUE,LAB,"4,516",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,noeleen moran,Noeleen Moran,FALSE,SF,"4,277",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,clare colleranmolloy,Clare Colleran Molloy,FALSE,FF,"2,673",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,anne norton,Anne Norton,FALSE,IND,"2,321",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,mary howard,Mary Howard,FALSE,FG,"2,076",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,fergal smith,Fergal Smith,FALSE,GP,"1,764",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,ian lynch,Ian Lynch,FALSE,IND,"1,535",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,niamh obrien,Niamh O'Brien,FALSE,FN,"1,216",eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,richard cahill,Richard Cahill,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,andre sibohakizimana,André Sibo Hakizimana,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,2,dermot mulqueen,Dermot Mulqueen,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,timmy dooley,Timmy Dooley,TRUE,FF,"10,382",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,michael harty,Michael Harty,FALSE,IND,"8,978",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,pat breen,Pat Breen,TRUE,FG,"6,640",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,joe carey,Joe Carey,TRUE,FG,"6,148",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,michael mcdonagh,Michael McDonagh,FALSE,FF,"4,764",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,michael mcnamara,Michael McNamara,TRUE,LAB,"4,587",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,noeleen moran,Noeleen Moran,FALSE,SF,"4,519",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,clare colleranmolloy,Clare Colleran Molloy,FALSE,FF,"2,697",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,anne norton,Anne Norton,FALSE,IND,"2,442",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,mary howard,Mary Howard,FALSE,FG,"2,098",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,fergal smith,Fergal Smith,FALSE,GP,"2,092",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,ian lynch,Ian Lynch,FALSE,IND,"1,575",eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,niamh obrien,Niamh O'Brien,FALSE,FN,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,richard cahill,Richard Cahill,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,andre sibohakizimana,André Sibo Hakizimana,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,3,dermot mulqueen,Dermot Mulqueen,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,timmy dooley,Timmy Dooley,TRUE,FF,"10,480",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,michael harty,Michael Harty,FALSE,IND,"9,605",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,pat breen,Pat Breen,TRUE,FG,"6,857",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,joe carey,Joe Carey,TRUE,FG,"6,195",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,michael mcdonagh,Michael McDonagh,FALSE,FF,"4,954",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,michael mcnamara,Michael McNamara,TRUE,LAB,"4,672",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,noeleen moran,Noeleen Moran,FALSE,SF,"4,611",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,clare colleranmolloy,Clare Colleran Molloy,FALSE,FF,"2,716",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,anne norton,Anne Norton,FALSE,IND,"2,521",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,mary howard,Mary Howard,FALSE,FG,"2,119",eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,fergal smith,Fergal Smith,FALSE,GP,"2,144",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,ian lynch,Ian Lynch,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,niamh obrien,Niamh O'Brien,FALSE,FN,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,richard cahill,Richard Cahill,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,andre sibohakizimana,André Sibo Hakizimana,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,4,dermot mulqueen,Dermot Mulqueen,FALSE,IND,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,timmy dooley,Timmy Dooley,TRUE,FF,"10,624",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,michael harty,Michael Harty,FALSE,IND,"9,840",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,pat breen,Pat Breen,TRUE,FG,"7,337",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,joe carey,Joe Carey,TRUE,FG,"6,778",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,michael mcdonagh,Michael McDonagh,FALSE,FF,"4,997",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,michael mcnamara,Michael McNamara,TRUE,LAB,"4,896",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,noeleen moran,Noeleen Moran,FALSE,SF,"4,664",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,clare colleranmolloy,Clare Colleran Molloy,FALSE,FF,"2,824",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,anne norton,Anne Norton,FALSE,IND,"2,686",running,4,11401,57407,57000,407,83660,NONE,NONE,NONE
Clare,5,mary howard,Mary Howard,FALSE,FG,,eliminated,4,11401,57407,57000,407,83660,NONE,NONE,NONE
